log_id,item_id,user_id,log_type,quantity_changed,stock_after_change,reference_so_id,notes,timestamp
1091,103,3,SALE,-1,20,,Ref: sales_id=227,2024-05-20 08:41:41
1092,103,2,SALE,-1,19,,Ref: sales_id=1053,2025-03-18 15:48:09
1093,103,1,RESTOCK,13,32,350.0,Stock received from supplier,2025-05-24 09:00:00
1094,103,3,SALE,-1,31,,Ref: sales_id=1302,2025-08-14 17:43:18
1095,104,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1096,104,1,RESTOCK,12,22,351.0,Stock received from supplier,2024-01-25 09:00:00
1097,104,2,SALE,-1,21,,Ref: sales_id=721,2024-12-13 12:47:02
1098,105,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1099,105,1,RESTOCK,8,18,353.0,Stock received from supplier,2024-01-18 09:00:00
1100,105,3,SALE,-1,17,,Ref: sales_id=777,2024-12-19 14:44:21
1101,105,1,RESTOCK,11,28,354.0,Stock received from supplier,2025-05-28 09:00:00
1102,106,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1103,106,3,SALE,-1,9,,Ref: sales_id=888,2025-01-23 17:23:16
1104,106,1,RESTOCK,11,20,356.0,Stock received from supplier,2025-05-31 09:00:00
1105,107,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1106,107,1,RESTOCK,13,23,357.0,Stock received from supplier,2024-01-20 09:00:00
1107,107,3,SALE,-2,21,,Ref: sales_id=826,2025-01-10 13:31:10
1108,108,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1109,108,3,SALE,-1,9,,Ref: sales_id=154,2024-03-16 14:12:31
1110,108,2,SALE,-1,8,,Ref: sales_id=845,2025-01-15 09:28:37
1111,108,1,RESTOCK,14,22,360.0,Stock received from supplier,2025-06-05 09:00:00
1112,109,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1113,109,1,RESTOCK,13,23,361.0,Stock received from supplier,2024-01-14 09:00:00
1114,109,3,SALE,-3,20,,Ref: sales_id=359,2024-08-03 10:49:00
1115,109,4,SALE,-12,8,,Ref: sales_id=581,2024-11-28 16:49:49
1116,109,2,SALE,-8,0,,Ref: sales_id=744,2024-12-15 15:25:27
1117,109,1,RESTOCK,11,11,363.0,Stock received from supplier,2025-08-14 09:00:00
1118,110,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1119,110,1,RESTOCK,9,19,364.0,Stock received from supplier,2024-01-15 09:00:00
1120,110,3,SALE,-1,18,,Ref: sales_id=318,2024-07-11 09:45:56
1121,110,1,RESTOCK,9,27,365.0,Stock received from supplier,2025-05-30 09:00:00
1122,110,2,SALE,-1,26,,Ref: sales_id=1430,2025-12-29 12:18:48
1123,111,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1124,111,1,RESTOCK,11,21,366.0,Stock received from supplier,2024-01-07 09:00:00
1125,111,3,SALE,-1,20,,Ref: sales_id=476,2024-10-16 16:33:00
1126,112,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1127,112,4,SALE,-1,9,,Ref: sales_id=438,2024-09-23 11:53:51
1128,113,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1129,113,4,SALE,-1,9,,Ref: sales_id=857,2025-01-16 12:15:25
1130,113,1,RESTOCK,10,19,371.0,Stock received from supplier,2025-05-26 09:00:00
1131,113,3,SALE,-1,18,,Ref: sales_id=1199,2025-06-25 17:37:30
1132,114,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1133,114,1,RESTOCK,10,20,372.0,Stock received from supplier,2024-01-22 09:00:00
1134,114,3,SALE,-1,19,,Ref: sales_id=136,2024-03-01 13:51:05
1135,114,3,SALE,-1,18,,Ref: sales_id=1171,2025-06-03 14:24:39
1136,114,1,RESTOCK,10,28,373.0,Stock received from supplier,2025-06-04 09:00:00
1137,114,2,DAMAGED_LOST,-3,25,,Damaged/lost during handling (periodic check),2025-08-02 00:00:00
1138,115,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1139,115,1,RESTOCK,10,20,374.0,Stock received from supplier,2024-01-14 09:00:00
1140,115,3,SALE,-1,19,,Ref: sales_id=406,2024-09-14 13:22:00
1141,115,3,SALE,-1,18,,Ref: sales_id=1313,2025-08-20 17:00:02
1142,116,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1143,116,1,RESTOCK,14,24,376.0,Stock received from supplier,2024-01-20 09:00:00
1144,116,3,SALE,-1,23,,Ref: sales_id=268,2024-06-06 13:27:53
1145,116,1,RESTOCK,11,34,377.0,Stock received from supplier,2025-06-01 09:00:00
1146,117,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1147,117,1,RESTOCK,13,23,378.0,Stock received from supplier,2024-01-16 09:00:00
1148,117,2,SALE,-1,22,,Ref: sales_id=97,2024-02-08 12:19:31
1149,117,2,SALE,-1,21,,Ref: sales_id=177,2024-04-12 14:49:38
1150,117,2,SALE,-1,20,,Ref: sales_id=178,2024-04-13 09:23:09
1151,117,2,SALE,-2,18,,Ref: sales_id=219,2024-05-15 14:20:47
1152,117,3,SALE,-1,17,,Ref: sales_id=467,2024-10-11 12:36:09
1153,117,2,SALE,-1,16,,Ref: sales_id=542,2024-11-18 13:59:35
1154,117,4,SALE,-2,14,,Ref: sales_id=675,2024-12-03 10:15:12
1155,117,4,SALE,-2,12,,Ref: sales_id=690,2024-12-04 13:20:54
1156,117,3,SALE,-1,11,,Ref: sales_id=763,2024-12-16 10:26:22
1157,117,4,SALE,-1,10,,Ref: sales_id=755,2024-12-16 14:57:41
1158,117,1,RESTOCK,13,23,379.0,Stock received from supplier,2025-04-19 09:00:00
1159,117,4,SALE,-1,22,,Ref: sales_id=1154,2025-05-26 16:31:29
1160,117,3,SALE,-1,21,,Ref: sales_id=1263,2025-07-29 12:44:23
1161,117,4,SALE,-1,20,,Ref: sales_id=1351,2025-10-14 10:06:32
1162,118,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1163,118,1,RESTOCK,11,21,380.0,Stock received from supplier,2024-01-17 09:00:00
1164,118,3,SALE,-1,20,,Ref: sales_id=168,2024-04-01 15:48:03
1165,118,1,RESTOCK,11,31,381.0,Stock received from supplier,2025-05-26 09:00:00
1166,119,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1167,119,2,SALE,-1,9,,Ref: sales_id=341,2024-07-23 08:53:07
1168,119,2,SALE,-1,8,,Ref: sales_id=966,2025-02-12 11:23:00
1169,119,1,RESTOCK,8,16,383.0,Stock received from supplier,2025-05-28 09:00:00
1170,119,3,SALE,-1,15,,Ref: sales_id=1429,2025-12-28 10:26:36
1171,120,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1172,120,1,RESTOCK,8,18,384.0,Stock received from supplier,2024-01-15 09:00:00
1173,120,4,SALE,-1,17,,Ref: sales_id=207,2024-05-10 11:48:33
1174,120,1,RESTOCK,12,29,385.0,Stock received from supplier,2025-05-24 09:00:00
1175,121,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1176,121,1,RESTOCK,14,24,386.0,Stock received from supplier,2024-01-28 09:00:00
1177,121,4,SALE,-1,23,,Ref: sales_id=90,2024-02-06 16:37:10
1178,121,1,RESTOCK,10,33,387.0,Stock received from supplier,2025-06-12 09:00:00
1179,122,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1180,122,1,RESTOCK,14,24,388.0,Stock received from supplier,2024-01-20 09:00:00
1181,122,3,SALE,-1,23,,Ref: sales_id=1057,2025-03-21 17:21:28
1182,123,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1183,123,1,RESTOCK,9,19,390.0,Stock received from supplier,2024-01-16 09:00:00
1184,123,3,SALE,-1,18,,Ref: sales_id=959,2025-02-10 16:59:40
1185,123,1,RESTOCK,10,28,391.0,Stock received from supplier,2025-05-28 09:00:00
1186,123,4,SALE,-1,27,,Ref: sales_id=1298,2025-08-12 12:25:24
1187,124,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1188,124,1,RESTOCK,13,23,392.0,Stock received from supplier,2024-01-08 09:00:00
1189,124,4,SALE,-1,22,,Ref: sales_id=865,2025-01-20 14:41:08
1190,124,4,SALE,-1,21,,Ref: sales_id=922,2025-01-31 08:45:34
1191,124,1,RESTOCK,9,30,393.0,Stock received from supplier,2025-05-23 09:00:00
1192,125,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1193,125,2,SALE,-1,9,,Ref: sales_id=561,2024-11-27 08:09:03
1194,125,1,RESTOCK,11,20,395.0,Stock received from supplier,2025-05-31 09:00:00
1195,126,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1196,126,1,RESTOCK,9,19,396.0,Stock received from supplier,2024-01-17 09:00:00
1197,126,4,DAMAGED_LOST,-3,16,,Damaged/lost during handling (periodic check),2024-03-02 00:00:00
1198,126,3,SALE,-1,15,,Ref: sales_id=821,2025-01-08 09:14:30
1199,126,3,SALE,-1,14,,Ref: sales_id=822,2025-01-08 09:50:59
1200,127,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1201,127,2,SALE,-1,9,,Ref: sales_id=14,2024-01-11 14:09:33
1202,127,1,RESTOCK,10,19,398.0,Stock received from supplier,2024-01-23 09:00:00
1203,127,1,RESTOCK,11,30,399.0,Stock received from supplier,2025-06-07 09:00:00
1204,128,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1205,128,1,RESTOCK,14,24,400.0,Stock received from supplier,2024-01-21 09:00:00
1206,128,1,MANUAL_ADJUSTMENT,2,26,,Stocktake correction,2024-03-08 00:00:00
1207,128,2,SALE,-1,25,,Ref: sales_id=892,2025-01-23 13:34:24
1208,128,3,SALE,-1,24,,Ref: sales_id=891,2025-01-23 16:57:22
1209,128,1,RESTOCK,8,32,401.0,Stock received from supplier,2025-06-03 09:00:00
1210,129,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1211,129,1,RESTOCK,9,19,402.0,Stock received from supplier,2024-01-21 09:00:00
1212,129,4,SALE,-1,18,,Ref: sales_id=451,2024-09-26 08:38:54
1213,129,1,RESTOCK,12,30,403.0,Stock received from supplier,2025-06-01 09:00:00
1214,130,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1215,130,1,RESTOCK,12,22,404.0,Stock received from supplier,2024-01-20 09:00:00
1216,130,1,RESTOCK,13,35,405.0,Stock received from supplier,2024-10-06 09:00:00
1217,130,4,SALE,-14,21,,Ref: sales_id=635,2024-11-29 11:13:50
1218,130,1,RESTOCK,11,32,406.0,Stock received from supplier,2025-06-26 09:00:00
1219,130,2,SALE,-14,18,,Ref: sales_id=1271,2025-07-31 12:24:17
1220,131,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1221,131,1,RESTOCK,11,21,407.0,Stock received from supplier,2024-01-24 09:00:00
1222,131,2,SALE,-1,20,,Ref: sales_id=117,2024-02-22 13:46:04
1223,131,2,SALE,-1,19,,Ref: sales_id=244,2024-05-27 15:03:12
1224,131,2,SALE,-1,18,,Ref: sales_id=398,2024-09-05 08:20:36
1225,131,2,SALE,-1,17,,Ref: sales_id=519,2024-11-04 08:02:38
1226,131,1,RESTOCK,9,26,408.0,Stock received from supplier,2025-06-07 09:00:00
1227,132,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1228,132,1,RESTOCK,10,20,409.0,Stock received from supplier,2024-01-18 09:00:00
1229,132,4,SALE,-1,19,,Ref: sales_id=278,2024-06-14 08:32:55
1230,132,4,SALE,-2,17,,Ref: sales_id=330,2024-07-13 12:56:33
1231,132,4,SALE,-7,10,,Ref: sales_id=871,2025-01-22 09:48:23
1232,132,1,RESTOCK,12,22,410.0,Stock received from supplier,2025-05-27 09:00:00
1233,132,4,SALE,-1,21,,Ref: sales_id=1308,2025-08-17 16:07:12
1234,132,4,SALE,-1,20,,Ref: sales_id=1323,2025-08-26 12:43:50
1235,133,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1236,133,1,RESTOCK,8,18,411.0,Stock received from supplier,2024-01-16 09:00:00
1237,133,2,SALE,-4,14,,Ref: sales_id=155,2024-03-18 09:50:34
1238,133,4,SALE,-6,8,,Ref: sales_id=157,2024-03-19 10:18:36
1239,133,1,RESTOCK,11,19,412.0,Stock received from supplier,2025-06-01 09:00:00
1240,133,4,SALE,-4,15,,Ref: sales_id=1425,2025-12-27 14:29:11
1241,134,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1242,134,1,RESTOCK,14,24,413.0,Stock received from supplier,2024-01-23 09:00:00
1243,134,3,SALE,-1,23,,Ref: sales_id=1357,2025-10-16 15:41:26
1244,135,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1245,135,1,RESTOCK,9,19,415.0,Stock received from supplier,2024-01-10 09:00:00
1246,135,3,SALE,-12,7,,Ref: sales_id=670,2024-11-30 08:26:25
1247,135,4,SALE,-1,6,,Ref: sales_id=1342,2025-10-06 12:49:08
1248,136,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1249,136,1,RESTOCK,14,24,417.0,Stock received from supplier,2024-01-13 09:00:00
1250,136,4,SALE,-1,23,,Ref: sales_id=267,2024-06-06 08:38:58
1251,136,2,SALE,-1,22,,Ref: sales_id=443,2024-09-25 08:59:25
1252,136,4,SALE,-2,20,,Ref: sales_id=487,2024-10-24 15:38:47
1253,137,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1254,137,2,SALE,-1,9,,Ref: sales_id=559,2024-11-23 09:06:46
1255,137,2,SALE,-1,8,,Ref: sales_id=681,2024-12-03 09:37:23
1256,137,1,RESTOCK,10,18,420.0,Stock received from supplier,2025-06-14 09:00:00
1257,137,3,SALE,-1,17,,Ref: sales_id=1269,2025-07-30 12:48:52
1258,138,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1259,138,3,SALE,-1,9,,Ref: sales_id=723,2024-12-14 11:55:37
1260,139,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1261,139,1,RESTOCK,8,18,423.0,Stock received from supplier,2024-01-16 09:00:00
1262,139,4,SALE,-1,17,,Ref: sales_id=327,2024-07-13 17:51:05
1263,139,1,RESTOCK,13,30,424.0,Stock received from supplier,2025-05-28 09:00:00
1264,140,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1265,140,1,RESTOCK,10,20,425.0,Stock received from supplier,2024-01-09 09:00:00
1266,140,1,RESTOCK,8,28,428.0,Stock received from supplier,2025-08-28 09:00:00
1267,141,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1268,141,1,RESTOCK,12,22,429.0,Stock received from supplier,2024-01-14 09:00:00
1269,141,1,RESTOCK,9,31,430.0,Stock received from supplier,2024-04-24 09:00:00
1270,141,2,SALE,-26,5,,Ref: sales_id=539,2024-11-15 14:38:34
1271,141,1,RESTOCK,12,17,432.0,Stock received from supplier,2024-11-28 09:00:00
1272,141,4,SALE,-4,13,,Ref: sales_id=809,2024-12-27 15:45:02
1273,141,1,RESTOCK,11,24,433.0,Stock received from supplier,2025-03-09 09:00:00
1274,141,1,RESTOCK,13,37,434.0,Stock received from supplier,2025-06-23 09:00:00
1275,141,2,SALE,-26,11,,Ref: sales_id=1217,2025-07-05 09:09:06
1276,141,1,RESTOCK,12,23,435.0,Stock received from supplier,2025-10-02 09:00:00
1277,141,2,SALE,-13,10,,Ref: sales_id=1376,2025-10-29 13:03:21
1278,142,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1279,142,1,RESTOCK,13,23,436.0,Stock received from supplier,2024-01-13 09:00:00
1280,142,4,SALE,-1,22,,Ref: sales_id=145,2024-03-07 12:23:27
1281,143,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1282,143,1,RESTOCK,11,21,438.0,Stock received from supplier,2024-01-15 09:00:00
1283,143,2,SALE,-3,18,,Ref: sales_id=1055,2025-03-18 10:21:24
1284,143,1,RESTOCK,8,26,439.0,Stock received from supplier,2025-06-01 09:00:00
1285,144,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1286,144,1,RESTOCK,10,20,440.0,Stock received from supplier,2024-01-22 09:00:00
1287,144,3,SALE,-2,18,,Ref: sales_id=200,2024-04-30 14:50:02
1288,144,3,SALE,-10,8,,Ref: sales_id=454,2024-09-26 08:24:43
1289,144,1,RESTOCK,10,18,441.0,Stock received from supplier,2024-10-07 09:00:00
1290,144,4,SALE,-2,16,,Ref: sales_id=676,2024-12-03 13:53:12
1291,144,2,SALE,-1,15,,Ref: sales_id=772,2024-12-17 15:45:21
1292,144,4,SALE,-10,5,,Ref: sales_id=1112,2025-05-09 08:01:51
1293,144,1,RESTOCK,11,16,442.0,Stock received from supplier,2025-06-30 09:00:00
1294,144,4,SALE,-2,14,,Ref: sales_id=1247,2025-07-18 17:06:25
1295,144,4,SALE,-1,13,,Ref: sales_id=1350,2025-10-14 13:59:50
1296,145,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1297,145,1,RESTOCK,11,21,443.0,Stock received from supplier,2024-01-10 09:00:00
1298,145,2,SALE,-2,19,,Ref: sales_id=253,2024-06-03 17:59:57
1299,145,3,SALE,-2,17,,Ref: sales_id=397,2024-09-04 09:26:13
1300,145,4,SALE,-4,13,,Ref: sales_id=488,2024-10-24 10:49:40
1301,145,2,SALE,-4,9,,Ref: sales_id=1135,2025-05-18 13:46:10
1302,145,1,RESTOCK,10,19,444.0,Stock received from supplier,2025-05-29 09:00:00
1303,146,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1304,146,1,RESTOCK,9,19,445.0,Stock received from supplier,2024-01-18 09:00:00
1305,146,4,SALE,-12,7,,Ref: sales_id=659,2024-11-30 13:34:33
1306,146,1,RESTOCK,10,17,446.0,Stock received from supplier,2025-06-02 09:00:00
1307,147,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1308,147,1,RESTOCK,13,23,447.0,Stock received from supplier,2024-01-18 09:00:00
1309,147,4,SALE,-4,19,,Ref: sales_id=208,2024-05-14 14:30:27
1310,148,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1311,148,1,RESTOCK,13,23,449.0,Stock received from supplier,2024-01-09 09:00:00
1312,148,2,SALE,-2,21,,Ref: sales_id=64,2024-01-25 08:34:28
1313,148,2,SALE,-1,20,,Ref: sales_id=176,2024-04-12 09:22:25
1314,148,1,RESTOCK,11,31,450.0,Stock received from supplier,2025-05-19 09:00:00
1315,148,2,SALE,-2,29,,Ref: sales_id=1242,2025-07-15 16:11:18
1316,149,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1317,149,1,RESTOCK,8,18,451.0,Stock received from supplier,2024-01-09 09:00:00
1318,149,3,SALE,-2,16,,Ref: sales_id=307,2024-07-03 14:38:58
1319,149,1,RESTOCK,8,24,452.0,Stock received from supplier,2025-05-20 09:00:00
1320,149,3,SALE,-2,22,,Ref: sales_id=1258,2025-07-26 17:34:08
1321,150,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1322,150,1,RESTOCK,13,23,453.0,Stock received from supplier,2024-01-16 09:00:00
1323,150,1,RESTOCK,9,32,454.0,Stock received from supplier,2025-06-02 09:00:00
1324,150,3,SALE,-1,31,,Ref: sales_id=1362,2025-10-24 16:33:43
1325,151,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1326,151,1,RESTOCK,14,24,455.0,Stock received from supplier,2024-01-20 09:00:00
1327,151,1,RESTOCK,8,32,456.0,Stock received from supplier,2024-10-31 09:00:00
1328,151,3,SALE,-7,25,,Ref: sales_id=599,2024-11-28 14:34:21
1329,151,3,SALE,-12,13,,Ref: sales_id=580,2024-11-28 17:16:59
1330,151,4,SALE,-7,6,,Ref: sales_id=1108,2025-05-07 09:04:21
1331,151,1,RESTOCK,13,19,457.0,Stock received from supplier,2025-08-05 09:00:00
1332,152,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1333,152,1,RESTOCK,9,19,458.0,Stock received from supplier,2024-01-16 09:00:00
1334,152,2,SALE,-1,18,,Ref: sales_id=264,2024-06-04 10:56:28
1335,152,1,RESTOCK,11,29,459.0,Stock received from supplier,2025-05-25 09:00:00
1336,153,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1337,153,1,RESTOCK,11,21,460.0,Stock received from supplier,2024-01-17 09:00:00
1338,153,2,SALE,-1,20,,Ref: sales_id=114,2024-02-16 10:39:49
1339,153,3,SALE,-1,19,,Ref: sales_id=823,2025-01-08 15:52:12
1340,153,1,RESTOCK,11,30,461.0,Stock received from supplier,2025-05-30 09:00:00
1341,154,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1342,154,1,RESTOCK,14,24,462.0,Stock received from supplier,2024-01-09 09:00:00
1343,154,4,SALE,-1,23,,Ref: sales_id=452,2024-09-26 12:42:16
1344,154,1,RESTOCK,11,34,463.0,Stock received from supplier,2025-05-28 09:00:00
1345,155,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1346,155,2,SALE,-5,5,,Ref: sales_id=344,2024-07-26 12:49:51
1347,155,4,SALE,-5,0,,Ref: sales_id=1095,2025-05-01 15:32:25
1348,155,1,RESTOCK,12,12,465.0,Stock received from supplier,2025-06-05 09:00:00
1349,156,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1350,156,2,SALE,-10,0,,Ref: sales_id=807,2024-12-22 12:38:04
1351,157,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1352,157,4,SALE,-1,9,,Ref: sales_id=18,2024-01-15 10:46:57
1353,157,1,RESTOCK,9,18,468.0,Stock received from supplier,2024-01-25 09:00:00
1354,157,2,SALE,-1,17,,Ref: sales_id=427,2024-09-20 10:29:17
1355,157,2,SALE,-1,16,,Ref: sales_id=457,2024-10-02 16:15:49
1356,157,2,SALE,-1,15,,Ref: sales_id=696,2024-12-05 16:35:06
1357,157,1,RESTOCK,10,25,469.0,Stock received from supplier,2025-06-12 09:00:00
1358,157,4,SALE,-1,24,,Ref: sales_id=1250,2025-07-23 14:04:30
1359,158,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1360,158,1,RESTOCK,12,22,470.0,Stock received from supplier,2024-01-13 09:00:00
1361,158,1,RESTOCK,12,34,471.0,Stock received from supplier,2025-05-23 09:00:00
1362,158,2,SALE,-1,33,,Ref: sales_id=1383,2025-11-05 08:57:52
1363,159,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1364,159,3,SALE,-1,9,,Ref: sales_id=273,2024-06-13 09:01:47
1365,159,3,SALE,-1,8,,Ref: sales_id=469,2024-10-14 10:15:38
1366,159,4,SALE,-3,5,,Ref: sales_id=899,2025-01-24 08:58:53
1367,159,2,SALE,-1,4,,Ref: sales_id=1005,2025-02-24 10:25:14
1368,159,4,RETURN,1,5,,Customer return of sales_id=1005,2025-03-05 10:25:14
1369,160,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1370,160,1,RESTOCK,13,23,474.0,Stock received from supplier,2024-01-09 09:00:00
1371,160,2,SALE,-1,22,,Ref: sales_id=282,2024-06-15 14:38:30
1372,161,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1373,161,1,RESTOCK,9,19,477.0,Stock received from supplier,2025-06-01 09:00:00
1374,161,2,SALE,-1,18,,Ref: sales_id=1387,2025-11-13 15:41:37
1375,162,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1376,162,1,RESTOCK,11,21,478.0,Stock received from supplier,2024-01-20 09:00:00
1377,162,4,SALE,-1,20,,Ref: sales_id=47,2024-01-22 11:00:56
1378,162,3,SALE,-1,19,,Ref: sales_id=77,2024-02-01 08:30:01
1379,162,3,SALE,-2,17,,Ref: sales_id=112,2024-02-16 12:44:11
1380,162,2,SALE,-1,16,,Ref: sales_id=148,2024-03-15 14:50:06
1381,162,2,SALE,-5,11,,Ref: sales_id=389,2024-08-28 15:18:46
1382,162,1,RESTOCK,10,21,479.0,Stock received from supplier,2024-10-11 09:00:00
1383,162,3,SALE,-1,20,,Ref: sales_id=525,2024-11-04 13:45:38
1384,162,3,SALE,-1,19,,Ref: sales_id=662,2024-11-30 17:28:34
1385,162,3,SALE,-1,18,,Ref: sales_id=682,2024-12-03 14:31:10
1386,162,4,SALE,-1,17,,Ref: sales_id=828,2025-01-13 11:33:54
1387,162,3,SALE,-1,16,,Ref: sales_id=961,2025-02-11 14:29:47
1388,162,4,SALE,-2,14,,Ref: sales_id=1085,2025-04-01 10:45:39
1389,162,3,SALE,-2,12,,Ref: sales_id=1115,2025-05-10 09:05:13
1390,162,3,SALE,-5,7,,Ref: sales_id=1191,2025-06-20 14:32:34
1391,162,1,RESTOCK,8,15,480.0,Stock received from supplier,2025-07-02 09:00:00
1392,162,2,SALE,-2,13,,Ref: sales_id=1266,2025-07-29 11:28:20
1393,162,3,SALE,-2,11,,Ref: sales_id=1399,2025-12-08 12:48:56
1394,163,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
1395,163,1,RESTOCK,8,18,481.0,Stock received from supplier,2024-01-09 09:00:00
